 Mean of the integrated profile, Standard deviation of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
95.796875,42.86941643,0.714221401,2.530936455,9.179361433,88.4844543,0
107.7734375,47.27202113,-0.048931153,21.5367893,2.27650373,3.300283082,0
114.8828125,49.97759202,0.252912405,0.977424749,14.34109958,223.6817047,0
101.375,34.69352425,2.54110028,1.501672241,13.22063164,245.1523566,0
93.390625,40.51566718,3.681271608,27.67056856,2.041910766,2.664089313,1
120.75,50.97854941,-0.101657325,3.057692308,7.700618108,76.91338037,0
100.1640625,45.97889756,1.083580349,1.325250836,12.52537299,176.3868837,0
128.8828125,47.83510431,-0.06223431,4.54180602,6.177403395,39.97083487,0
104.8984375,45.14418565,0.418917645,2.648829431,8.251639975,70.41230875,0
107.125,50.96322203,-0.573379417,1.965719064,10.78898044,157.3436758,0
84.1328125,41.61117847,1.026613828,7.580267559,4.878512965,24.48513516,0
101.1796875,38.03173707,1.305675482,1.612040134,12.38484664,218.1557894,0
126.125,39.72562146,0.258664776,6.007525084,5.694368502,32.58890118,0
124.2265625,56.57174853,-0.564189253,3.504180602,7.52510721,60.20340071,0
124.8984375,44.04699902,0.358655699,0.836956522,18.96943324,455.5508475,0
117.71875,47.7272422,0.287669999,117.2943144,-0.847391839,-1.141512733,0
123.3125,48.28734792,-0.194980956,4.402173913,6.862216701,48.23390271,0
87.109375,36.06054682,2.716326969,2.56187291,8.771768903,82.96544022,0
87.03125,39.21175236,1.746644758,2.35367893,9.033197091,112.3223972,0
127.546875,51.08446733,-0.104046539,4.233277592,6.773794869,49.05344903,0
113.5625,47.41880396,-0.035996432,2.205685619,10.65428549,146.1496616,0
126.4375,45.46199477,0.432474231,1.530936455,12.75389626,188.617086,0
135.734375,48.49637299,-0.115854459,3.336956522,9.055666607,93.27800563,0
116.625,51.69486798,-0.217506322,1.108695652,14.22458475,224.6917303,0
132.484375,54.18789423,-0.351426793,4.189799331,7.396547246,57.76453846,0
99.4453125,41.72488178,0.636492945,2.623745819,8.674791576,92.57903798,0
120.765625,43.94625346,0.371629745,1.72993311,11.66678235,185.0637312,0
110.2890625,41.71221201,1.257880018,3.513377926,7.126489704,62.06974815,0
109.890625,37.88432937,1.236014539,5.056856187,6.32869097,40.14907258,0
104.4921875,43.67547154,1.06003937,0.984113712,14.56278765,230.1619383,0
107.7109375,48.52273184,0.002029297,3.139632107,8.283780469,84.24026016,0
130.671875,45.98727905,0.074009386,1.753344482,11.10526106,169.9061003,0
117.984375,51.37499762,-0.117037007,2.240802676,10.23352337,153.6174605,0
35.265625,30.4054591,38.40016863,109.9782609,0.019015878,-1.124362269,1
131.1328125,49.46769323,-0.136594203,6.362876254,4.990145627,27.82670945,0
112.78125,45.09883894,0.392037324,1.114548495,13.05458246,0,0
95.1484375,48.55555611,0.242320715,0.962374582,16.09513868,290.373369,0
145.8046875,53.6404492,-0.547796532,4.239130435,6.93319555,56.01076352,0
138.0078125,50.81914872,-0.297827225,2.762541806,7.894632296,73.58437719,0
99.015625,40.46680437,1.239205695,1.682274247,10.95997909,154.1649983,0
127.9921875,46.01655546,0.272784102,4.760033445,6.267192623,42.60338502,0
59.4453125,47.56834041,5.541206207,4.650501672,6.658480366,46.21752194,1
109.0703125,45.16569903,0.25081537,1.132943144,14.04630758,210.2220825,0
90.46875,44.16993772,0.723386363,4.644648829,6.28303852,40.53554243,0
80.234375,51.93136762,2.243387011,34.07943144,1.973815641,2.260696163,1
91.921875,49.76297089,0.024737875,1.863712375,10.57315364,127.9219451,0
115.4140625,56.36065884,-0.576728823,3.22826087,7.498983024,61.02978712,0
44.6015625,43.87595082,9.248106506,61.50167224,0.907306286,-0.606399475,1
104.5234375,43.02796417,1.525022391,1.357859532,11.92433801,147.0903951,0
102.1328125,42.14954239,1.010393606,2.421404682,8.986279877,84.43917156,0
59.7265625,32.71675671,16.17794592,39.25668896,1.761530771,1.581032314,1
95.2421875,46.66147134,0.191372208,3.54264214,7.360918491,57.43451003,0
69.34375,34.9498385,6.204588064,8.514214047,4.5181213,20.17417263,1
116.7734375,44.646741,0.35184207,3.288461538,8.429932979,83.7565139,0
117.984375,48.97814952,-0.035642349,3.50083612,7.133255327,0,0
132.0625,52.62050901,-0.265489099,1.427257525,11.82134275,171.9588545,0
99.671875,46.41862998,0.669216687,3.905518395,6.812797049,47.69430021,0
127.0390625,54.52298861,-0.300742034,8.382107023,4.620881885,21.28597614,0
86.4921875,38.88183141,1.70657396,1.471571906,13.46829733,247.0261125,0
89.203125,40.58370197,1.25904653,1.10451505,15.556036,312.2377221,0
123.6328125,53.16966815,-0.070387095,3.987458194,7.243102254,56.98894004,0
103.21875,48.01170715,0.10460692,5.394648829,5.546896781,32.87152492,0
80.4921875,38.04376511,2.301002563,3.035117057,8.204427787,76.83583841,0
114.8828125,48.92526525,0.434060454,5.20735786,6.252097722,39.48619816,0
124.2890625,56.65371131,-0.65047742,14.68478261,2.95352957,7.604780134,0
137.5546875,49.89407665,-0.328969634,1.558528428,12.25416016,186.6185137,0
116.6015625,52.24900415,-0.302880403,1.287625418,13.14832732,217.178889,0
102.1328125,48.82372168,0.25584926,6.285953177,5.165708875,0,0
113.421875,48.21219526,0.185061615,1.813545151,12.17772024,202.2417004,0
108.8984375,51.71025645,-0.432564868,108.9456522,-0.615833144,-1.496695207,0
105.1015625,52.52556518,-0.096195995,3.497491639,7.555514385,61.20275831,0
120.8203125,57.73761144,-0.513668535,2.725752508,8.399445409,89.97336028,0
107.4921875,42.67866784,1.28895926,1.81187291,10.89209678,159.4170537,0
94.6796875,43.93833278,0.677596174,2.595317726,8.958145057,115.2558526,0
135.03125,48.38403299,-0.393499062,58.0409699,0.809507618,-1.294084307,0
100.234375,45.93175719,0.331843109,2.97909699,7.53957879,74.74023796,0
128.1953125,54.72874282,-0.476035911,69.91471572,0.564218744,-1.245261033,0
134.0625,48.34733544,-0.113489268,6.16722408,5.618157816,31.52992065,0
122.3671875,48.43437427,0.131181397,1.576086957,12.97728756,236.2862406,0
114.8359375,51.92614607,-0.528805933,1.227424749,14.08730859,234.4736858,0
119.1640625,51.17765891,0.186684474,2.877926421,8.398195716,70.4396878,0
165.890625,48.84449726,0.230361355,4.893812709,6.527776277,44.93351818,0
122.34375,51.4824663,0.21341243,18.68311037,2.406564212,4.621272672,0
114.4765625,59.50419692,-0.496887464,18.73076923,2.76891555,6.203985902,0
52.515625,32.02562069,16.74404683,15.84949833,3.194261063,9.836929323,1
76.7421875,37.20766178,2.979256578,1.892976589,10.17491904,136.7471436,0
107.2890625,43.84438967,0.570111237,7.240802676,4.737524335,0,0
115.15625,54.41326778,-0.129343322,3.133779264,9.289008901,93.01545005,1
8.2734375,32.70624817,37.02988934,73.28177258,1.431424939,2.364449475,1
118.3359375,47.69291046,0.16166494,1.489130435,11.50179962,143.0321101,0
114.8671875,46.85589129,0.192871306,3.371237458,7.43842618,56.90349006,0
115.4765625,52.56007944,0.148710336,4.530100334,6.355796227,40.12980745,0
119.1171875,39.91291714,1.204292114,2.556020067,9.135096911,101.5597139,0
104.140625,42.30889652,1.305488503,3.326923077,6.953734688,0,0
124.4921875,44.66647164,-0.066822815,34.91220736,1.820909999,1.585256939,0
142.6171875,46.57824752,0.071820277,2.183946488,9.289399174,93.40048109,0
101.0703125,46.29274774,0.610679895,4.33361204,6.685438242,46.43264816,0
107.40625,47.09090901,-0.192143001,157.9707358,-1.45569224,1.248830713,0
136.6171875,48.52498086,-0.027892472,1.969899666,9.608594002,113.1478452,0
120.6484375,48.59134276,-0.263980433,2.003344482,10.46163942,156.9913156,0
131.828125,56.34562835,-0.522554152,4.956521739,5.711101285,34.02872103,0
138.7734375,43.74396652,0.45472005,4.976588629,6.078561785,37.37820589,0
128.6953125,49.24247382,0.211320856,2.787625418,8.510130341,76.56817795,0
119.1328125,42.38668185,0.807183869,2.408026756,8.847060378,101.3059526,0
89.421875,42.97139481,0.895797616,1.306856187,14.92837204,306.1459424,0
148.1484375,44.69498886,0.160191861,3.648829431,7.476385122,56.5866248,0
86.5390625,38.71145307,5.52675691,10.14046823,4.034846654,0,1
125.671875,41.40993793,0.565070802,2.616220736,8.907162308,110.987807,0
98.0078125,43.60520613,1.294496906,4.053511706,7.044363412,50.97685576,0
129.921875,51.33188723,-0.341093237,1.968227425,10.76303542,139.6261394,0
137.4921875,52.78893647,-0.13282571,2.27090301,9.198558308,98.72573053,0
125.2109375,53.19578407,-0.142349962,4.581103679,6.510900136,44.34633811,0
106.828125,46.80363056,0.396458113,1.913879599,10.96734829,163.4672034,0
97.2421875,41.99176744,0.795617252,4.509197324,6.539062805,44.92108868,0
98.3984375,39.97681747,1.972204387,34.44732441,1.731606462,1.487372276,0
76.5234375,34.08719629,8.131774734,7.983277592,4.888889599,23.67535368,1
124.484375,47.0290775,0.163260571,1.325250836,12.97111652,183.8232045,0
131.90625,45.55618741,0.166319853,6.565217391,5.458407646,29.09476205,0
127.015625,52.23653899,-0.429413832,3.004180602,8.37845638,76.5676018,0
114.125,46.28090184,0.326049739,3.576923077,6.499944016,59.33176522,0
118.78125,47.98126872,-0.288627635,4.069397993,6.727011406,45.90362995,0
142.546875,46.08227347,0.368221675,3.368729097,7.518230058,56.85153191,0
110.75,50.85672276,0.239981469,17.70735786,2.584014313,5.327524032,0
116.34375,47.59340118,0.260174939,1.135451505,15.34382274,286.291488,0
119.421875,49.8799511,-0.051108402,3.828595318,7.481218751,68.69187017,0
116.921875,45.77895419,-0.162891265,36.80685619,1.427497854,0.758974658,0
113.984375,49.71606638,-0.010474091,4.97993311,6.236221752,38.89379532,0
105.921875,41.00945192,1.095379178,2.238294314,8.970989966,105.8408572,0
98.9765625,47.18852894,-0.167713607,3.514214047,7.735337631,62.23666622,0
105.2421875,45.96427725,0.42788196,4.256688963,6.746126628,53.88941846,0
112.5078125,52.72096299,-0.526842102,1.617892977,11.60714181,170.5054353,0
109.34375,32.77156673,2.679992894,3.254180602,7.802422953,65.06109868,0
119.5234375,46.91514362,0.32660048,2.361204013,9.506377231,93.94096789,0
109.0078125,35.49944896,1.539138239,1.20735786,14.10012245,214.5767143,0
83.890625,35.33792986,3.443016692,2.301003344,9.698234419,104.8946747,0
131.6796875,49.26172665,-0.27476826,2.58361204,8.163108156,69.78019444,0
110.046875,53.87657471,-0.112191243,3.100334448,8.434319701,85.66556393,0
96.578125,52.53103389,-0.148305249,3.683110368,7.951332342,71.99639683,0
113.2734375,51.72262483,-0.323274783,9.016722408,4.601641343,19.25738523,0
120.890625,74.79140099,-1.349421752,164.8628763,-1.130265691,-0.048437526,0
99.5234375,54.36896013,-0.225044757,2.278428094,10.19770981,127.5418937,0
101.6875,47.07669109,0.632202453,2.262541806,9.971577412,102.1214175,1
97.78125,50.98926626,-0.15319664,2.069397993,9.846944316,115.1501467,0
141.625,48.57597143,-0.322693095,1.515050167,12.71810262,176.1396302,0
112.53125,44.13950496,0.172598765,65.73411371,0.710985264,-1.263896013,0
99.515625,43.98667845,0.439287517,2.316053512,9.637235147,116.6782256,0
89.5546875,35.29912547,2.754883413,1.280936455,13.36574817,204.4374991,0
113,40.42605132,1.032403943,2.821906355,8.098119983,74.29328247,0
127.4609375,53.45762082,-0.255219476,3.578595318,7.734800653,62.60668384,0
120.171875,51.15969321,-0.217242909,11.97491639,3.54300686,11.44845749,0
103.84375,43.75168524,0.313298649,59.92892977,0.589917107,-1.583326213,0
103.890625,44.89592729,0.506224439,1.211538462,13.92310168,226.6101655,0
125.6875,59.88840534,-0.585491397,2.720735786,8.265676186,74.64514624,0
109.0390625,81.85308889,-1.339971452,4.505852843,7.469903629,56.14966709,0
54.3125,37.62079503,13.3905951,5.27173913,6.09455006,39.33132707,1
131.4921875,43.50215442,0.364863852,64.16053512,0.663824029,0,0
124.0703125,45.64437664,-0.288713874,4.857023411,5.856510725,37.06854429,0
95.328125,44.66789069,0.755115427,2.694816054,9.094177089,97.80243629,0
138.265625,58.89350616,-0.627974904,2.872909699,8.192086965,80.17599346,0
108.4765625,44.81628555,0.341391722,2.872909699,8.527737201,90.06563315,0
108.671875,52.64223432,-0.459462215,1.307692308,12.44471426,170.3419556,0
125.359375,47.83773589,0.011604627,2.503344482,9.190498635,89.84477297,0
76.234375,37.58521243,3.419548369,3.501672241,7.557574152,66.51517051,0
97.9921875,37.94002176,2.053891874,0.849498328,16.71443626,320.3598233,0
180.859375,45.32189288,2.688959541,113.1847826,-0.180276285,-1.779612776,0
129.5078125,47.07673193,-0.333546828,10.23662207,3.773576748,13.89957956,0
110.546875,44.90490984,0.267981865,3.099498328,8.257805811,80.2153715,0
118.828125,46.88385073,0.44964409,2.284280936,10.22078079,127.9772257,0
92.8515625,43.30742031,0.767301594,3.984949833,6.94754134,53.9456795,0
125.3046875,48.35053622,-0.359415022,2.970735786,7.500245047,78.67586054,0
81.1171875,34.88297872,3.660842118,2.733277592,8.08768427,0,0
85.2265625,42.97750408,1.128155116,1.821906355,10.6821225,150.4774788,0
111.0546875,42.37542562,0.682166046,1.753344482,11.03400466,125.7820957,0
101.7421875,44.63694625,0.591603244,2.793478261,8.842716534,89.84566388,0
102.4140625,42.22568223,1.088009457,3.361204013,8.379185522,75.79220153,0
125.5,47.80281765,0.000398196,2.364548495,9.357271512,122.2102685,0
130.0703125,48.61892372,-0.06975849,2.786789298,8.257813682,88.88347963,0
85.9296875,35.21123391,3.308576551,1.56187291,11.09831783,140.3527867,0
115.0703125,48.21228831,0.153865492,4.385451505,6.683397543,45.69809101,0
88.296875,47.59059771,0.585395274,2.469063545,9.686414676,129.6077568,0
99.859375,39.14830264,1.818474458,8.595317726,4.654553314,22.61323362,0
83.96875,32.78693945,4.940514989,1.638795987,12.15731657,199.3218792,0
125.59375,45.15588235,0.064282153,6.72993311,5.284199751,27.28353732,0
130.953125,56.65518778,-0.50985817,0.923913043,15.97289756,282.7845798,0
94.7421875,47.37108264,0.471969161,1.54180602,12.63557336,190.5530231,0
88.09375,42.07961901,1.032495704,1.899665552,11.57563018,199.5947148,0
98.0078125,41.79778255,0.794323958,6.501672241,5.532897088,28.75037412,0
123.671875,43.21713155,0.439832724,8.68645485,4.399807466,18.90962502,0
118.8828125,54.18841855,-0.410863164,1.422240803,12.21889763,168.0619107,0
90.2265625,39.47986331,1.397435249,4.423913043,6.625637203,46.64928676,0
18.765625,45.88785317,12.36521482,147.6220736,-0.376736874,-0.90735235,1
111.8828125,46.37982136,0.056358899,1.420568562,12.64026212,192.8888252,0
124.9140625,53.40617171,-0.480710512,5.143812709,6.00830816,36.98609905,0
129.7265625,52.42654308,-0.438829661,2.24916388,9.584320286,121.875011,0
91.6875,45.69989572,0.766810016,3.421404682,6.794225985,50.15505014,0
140.671875,53.31775463,-0.527027127,4.231605351,6.769359363,50.14160419,0
105.46875,44.47909226,0.287432718,2.294314381,9.883416048,96.02747663,0
130.9453125,50.72263865,-0.05548538,2.335284281,9.035685371,101.1610816,0
133.421875,47.3331955,0.087274752,2.377926421,9.853659415,132.1169003,0
131.2109375,53.13979975,-0.41093587,6.445652174,4.926029666,0,0
126.953125,51.44169323,-0.353296946,1.913879599,11.91216259,0,0
125.28125,58.3756608,-0.512601001,1.027591973,14.39346264,219.7293946,0
122.5234375,53.70331764,0.167864981,5.363712375,6.166328039,40.96473207,0
34.765625,29.0109043,30.48244321,34.32943144,1.964003469,0,1
115.8671875,48.97661609,0.181594191,2.653846154,8.206982154,81.36662796,0
123,39.9607229,1.329552086,1.403010033,12.58425723,165.6547184,0
112.640625,45.24529229,0.140779271,2.744983278,8.389716401,92.01562614,0
141.59375,49.94128388,-0.183626084,166.5443144,-1.389604931,0.902359897,0
87.734375,41.44527347,1.323715134,0.411371237,25.31254629,698.1888601,0
118.1640625,42.66489653,0.113464265,3.438963211,7.822497587,62.85501354,0
129,48.97990659,-0.026444657,1.321070234,13.22013927,190.8566186,0
154.734375,51.75565856,0.22849779,145.1220736,-0.51902152,-1.245349143,0
127.328125,55.47171427,-0.444422013,69.9138796,0.434744223,-1.249027167,0
127.84375,52.16656579,-0.292633558,8.368729097,4.502665818,19.78694068,0
126.125,55.31811412,-0.411443294,1.993311037,11.99789666,176.8516975,0
125.859375,51.36051109,-0.681989967,4.260869565,6.941573415,53.72594651,0
102.5703125,49.87322735,0.261429002,2.70819398,8.078449399,69.08967407,0
121.734375,51.33597733,-0.030992473,4.247491639,7.027118932,55.46758701,0
138.546875,47.44945656,0.289589036,2.66722408,8.920507308,97.19917119,0
108.359375,45.6069715,0.957835849,3.010869565,8.554171998,79.75174851,0
129.78125,43.70228425,0.448573491,2.341973244,9.437351287,128.7812011,0
124.4765625,48.60651397,0.178554042,2.076923077,10.58318775,162.5178544,0
126.2265625,52.10419472,-0.604819195,8.590301003,4.643529612,20.30590205,0
119.5,54.14087527,-0.537009639,6.701505017,4.918294474,25.92224991,0
99.3828125,43.53682369,0.904143832,1.025919732,14.56713962,252.8502752,0
123.125,40.15322216,0.776245323,3.077759197,8.012613837,78.91958286,0
108.25,49.38591651,-0.039526747,1.669732441,11.23728158,141.9560219,0
100.0859375,40.11663218,1.469776022,2.553511706,8.760870096,80.3727066,1
100.6171875,44.66089612,0.533607542,2.52173913,8.77407499,99.73948875,0
120.3046875,47.33962376,-0.08233392,11.36705686,3.842156972,13.70917873,0
107.2890625,43.2915538,0.24600529,2.653846154,9.224410866,0,0
145.1875,49.58306635,-0.338462778,3.466555184,6.93427423,59.61110738,0
93.5546875,37.45973017,1.742851696,1.803511706,10.22493763,0,0
113.1796875,44.55025842,0.436463642,2.309364548,10.14591012,132.9256359,0
127.921875,49.74161509,-0.202700457,4.392140468,6.735285816,52.44484543,0
76.0546875,48.4383159,2.913279964,15.24414716,3.087893349,0,1
129.390625,53.36493382,-0.699806501,3.153010033,7.290447519,70.26916768,0
120.4921875,51.90541218,-0.042289246,2.297658863,9.840712704,118.4004951,0
96.8125,46.49038039,0.401747391,2.372909699,9.347065635,130.2600565,0
132.6328125,39.5857201,0.924713947,1.113712375,16.2183791,317.8640599,0
130.296875,51.96954628,-0.295680204,4.299331104,6.883941503,52.33710596,0
116.203125,39.58759263,1.418149731,1.877090301,10.33145269,132.2971795,0
117.96875,44.74108457,0.148691389,2.251672241,9.107537279,113.7915901,0
144.40625,43.81734772,0.349232808,4.013377926,7.117137308,54.42686518,0
112.9765625,51.45545173,0.083670402,0.880434783,15.71916254,248.9745294,0
112.03125,50.18885233,0.106954696,3.35367893,7.278548572,56.57311894,0
105.65625,46.54877105,0.614291136,3.199832776,7.550549915,59.94853944,0
116.6171875,48.21535691,-0.012692783,2.54180602,9.141793497,107.4260146,0
138.1953125,43.1690099,0.277213029,2.142976589,9.61914892,126.7416735,0
104.453125,41.19520212,1.436453998,3.316053512,7.142878746,0,0
103.4609375,45.11476725,0.307250604,3.751672241,7.66938951,62.94014307,0
134.078125,57.47480554,-0.645467061,4.009197324,7.19759418,53.17887142,0
124.609375,55.07923758,-0.519170796,1.526755853,13.23602904,239.1607517,0
149.359375,41.1578012,0.723843586,66.98662207,0.510126326,-1.682091147,0
109.2890625,48.76284324,-0.403202139,128.6571906,-0.787979675,-0.921648767,0
111.484375,54.09222223,-0.511054511,1.595317726,11.58973821,142.8802147,0
109.71875,49.62105424,-0.355366411,2.123745819,10.10721496,137.6742238,0
118.9609375,53.8088925,-0.343070402,3.448996656,7.430472002,67.04777356,0
111.75,47.12632624,0.483518743,1.997491639,10.88640721,172.3154295,0
78.265625,42.30848105,3.974569639,8.524247492,4.646499866,22.48076807,1
121.0234375,49.4680239,-0.089066327,3.383779264,7.202095272,58.60421658,0
98,41.35403547,0.985143996,1.025083612,16.64814209,364.5015953,0
126.2734375,48.08207742,0.295099677,1.679765886,12.43028569,215.1304081,0
137.6484375,43.19732881,0.337369327,3.052675585,7.442224136,75.70023723,0
80.59375,36.78451557,2.774061355,0.602006689,20.69703128,462.77531,0
88.4140625,48.65624436,0.368676102,9.199832776,4.284323736,17.34157499,0
93.2265625,38.99623677,1.880423913,3.640468227,7.385200331,58.21596095,0
117.9453125,48.21992401,0.244345294,4.280936455,7.042161626,54.71603836,0
101.5625,44.2049117,0.976970635,11.11789298,3.617441702,13.10117238,0
119.78125,47.94054545,-0.051149046,1.89548495,10.0880338,110.6269233,0
133.453125,52.36095566,-0.320351215,4.493311037,7.097239876,57.13171513,0
125.21875,51.39521158,-0.643647611,3.029264214,8.36217899,90.91873916,0
121.1328125,53.40475914,-0.377186676,0.472408027,22.83560316,563.3484378,0
108.71875,48.95596515,-0.448122647,5.433110368,5.64175664,0,0
91.9765625,46.93986593,0.28568933,1.83361204,10.28380038,136.3155712,0
119.234375,51.63914521,-0.193288847,4.618729097,6.035226585,40.48542119,0
129.484375,44.24417059,0.473426711,2.819397993,8.506781183,84.75182772,0
121.84375,54.86096596,-0.413592522,1.342809365,16.06614914,361.9082762,0
81.7265625,33.85324828,4.622522245,2.110367893,9.807999217,103.3758312,0
133.8984375,45.56740197,0.159990539,91.60785953,0.332292826,-1.71192464,0
126.4296875,52.12809997,-0.002265486,1.934782609,11.77073093,205.1820906,0
114.5859375,45.69489977,0.749638654,2.254180602,9.643034989,122.5283854,0
93.8671875,37.33115553,1.792380264,2.319397993,9.815651185,122.0932899,0
110.359375,42.74154419,0.538840697,3.418896321,7.527202023,67.81122537,0
121.1875,52.96427894,-0.564333287,147.2441472,-0.570490388,-1.47597646,0
134.1484375,48.27979809,-0.469412479,1.826086957,12.44902633,182.9294721,0
96.421875,48.30625111,-0.179898575,6.825250836,5.250675546,27.3930542,0
114.8125,54.61294919,-0.273676582,6.343645485,4.640380587,22.58271858,0
85.296875,44.74447581,0.84234622,2.856187291,8.236314274,94.60768487,0
110.90625,64.33317057,-0.824767754,4.510033445,6.558513588,47.08933348,0
113.3671875,43.47626348,0.28413482,2.099498328,10.13492073,109.2225894,0
66.875,42.18263861,6.119066013,3.695652174,7.296599543,53.94529349,1
129.90625,49.69743415,-0.152851407,2.823578595,8.104557795,78.70205026,0
110.40625,49.06842122,0.210545399,1.040133779,16.83460195,0,0
130.3203125,44.74038542,0.718567076,1.683946488,12.08396999,152.9791204,0
95.796875,40.18635484,1.128589322,2.618729097,8.651034571,112.5782392,0
100.65625,45.96422479,0.282473689,10.30518395,3.937302238,15.00113908,1
111.2421875,41.00604873,0.715079964,1.701505017,11.38859337,154.5200814,0
105.5859375,48.31011918,0.322048979,2.325250836,9.228164351,103.1776412,0
117.6484375,48.64678012,-0.141340141,4.16638796,7.318673454,57.73686667,0
45.703125,30.71628217,27.46318845,34.89799331,1.913165862,2.162583529,1
117.90625,47.49661789,-0.000786124,1.359531773,13.28619928,228.1446659,0
113.9375,48.67955648,0.194168183,2.280936455,9.557192625,103.5811994,0
135.078125,44.87440971,0.166560644,3.911371237,7.503931072,62.01866001,0
99.3671875,42.07951385,0.985562876,3.193143813,7.931934171,72.93329357,0
118.25,49.50205173,0.169639224,5.197324415,5.818837223,36.01540497,0
98.0390625,51.0917377,-0.17304636,2.198160535,9.834083476,140.167081,0
149.6640625,48.93542897,0.025900189,2.469899666,9.610458689,128.9612193,0
108.9453125,42.97315815,0.190987296,1.504180602,11.88448975,0,0
113.1953125,48.36257247,0.142344796,3.994147157,7.830694395,67.64867928,0
111.1171875,43.07145609,0.891883073,2.10451505,10.46770201,152.6719977,0
121.109375,52.59325562,-0.365105323,3.402173913,7.442982231,60.2911303,0
109.921875,39.79176449,1.002609883,1.865384615,10.57252882,121.7519525,0
135.234375,48.55063149,0.118706618,1.41722408,11.80557079,160.334342,0
121.2890625,50.42881002,-0.388687247,1.837792642,10.16300888,113.978823,0
138.6875,46.71016853,-0.249398712,2.591973244,8.388079536,92.35484904,0
123.5859375,46.92739194,-0.138663472,1.091973244,15.58596639,311.1601649,0
123.9609375,56.22560615,-0.392737352,2.253344482,8.930296293,90.44345863,0
123.125,47.99918619,-0.061567921,3.72909699,7.039153744,50.01876255,0
122.140625,51.25102657,-0.491762287,54.88712375,1.184690217,0.410959172,0
100.609375,53.66100691,-0.080336346,2.982441472,8.967146099,85.02240544,0
129.09375,48.41526707,-0.040136775,13.96822742,3.469775826,10.19440039,0
121.3359375,53.077078,-0.690150358,2.765886288,8.513722378,76.50253771,0
116.8828125,40.49028068,1.154958972,1.308528428,13.70368902,235.6414255,0
27.546875,24.77204176,55.9693161,74.39464883,0.86353316,-0.423537357,1
116.421875,58.42618331,-0.810399735,114.6538462,-0.534358564,-0.415497579,0
127.9765625,53.56880284,-0.518205702,2.27173913,9.375591702,90.99072542,0
59.828125,30.79115878,13.43681055,6.913043478,5.456122788,29.07982511,1
91.9453125,31.9785838,4.453104191,1.889632107,10.93977836,0,0
58.1640625,37.85659151,11.78564805,41.12123746,1.735378007,2.354386452,1
73.4921875,47.03788302,1.873638881,142.0451505,-0.673754581,0,0
159.4609375,48.63799671,-0.35918513,1.983277592,11.5554842,140.6190558,0
123.9140625,49.30628563,0.255575937,14.98327759,3.497039618,10.30921312,0
48.40625,31.99839779,24.8178767,23.2951505,2.648807827,6.294357888,1
119.171875,49.60659441,-0.259674427,2.528428094,8.928756279,93.53261581,0
114.6875,42.15609943,0.592155338,2.77090301,8.377786538,101.9583927,0
119.2421875,59.61540097,-1.101797472,14.00501672,3.484388217,11.30848564,0
119.171875,38.16803092,0.989998809,1.472408027,11.65793486,149.4017997,0
105.453125,42.39838208,0.54297889,1.877090301,10.44108276,140.3588959,0
144.46875,49.487678,0.296486437,19.78511706,2.785688022,5.833987212,0
82.875,37.91952828,2.091132265,2.676421405,8.268181704,91.1974949,0
37.09375,43.15133933,13.81294652,73.76755853,0.964893374,0.153953144,1
130.828125,52.01113303,-0.547547869,2.964046823,7.733661689,64.74501172,0
127.8984375,52.71797604,-0.250836986,2.401337793,9.505448318,99.78513997,0
121.7421875,41.37863392,0.499236443,2.244983278,9.455407296,110.5067863,0
122.9140625,46.87750449,0.297411257,3.977424749,7.452401933,63.34963398,0
117.203125,81.56030738,-1.660049111,130.8319398,0.016192155,-1.401156717,0
131.453125,49.75563086,-0.057731309,2.056856187,10.63024712,149.178764,0
162.140625,43.82078816,0.352268187,2.45735786,8.981556908,105.5238335,0
37.6015625,43.59406852,10.73454239,49.27173913,1.214005526,0.316266658,1
111.0390625,44.77014252,0.790619099,1.35451505,12.53553735,164.2598851,0
113.25,43.1702661,0.56035142,1.335284281,12.63671477,197.2473967,0
123.8828125,45.00028144,0.358610975,3.72826087,7.453443939,55.8884747,0
112.6953125,54.50552704,-0.378067154,1.218227425,12.6080271,181.0272705,0
133.4921875,45.2218483,0.127219633,3.511705686,7.468812918,59.61565458,0
105.25,43.15198431,1.340510854,2.503344482,10.17015724,122.9939935,0
132.8984375,50.89831159,-0.145613752,2.191471572,10.52297801,142.7894184,0
116.75,38.79815556,0.944864673,1.678093645,12.22619029,214.9222838,0
121,51.22514641,0.091237864,4.134615385,6.434800663,48.30139188,0
102.3984375,37.08127472,1.474853202,1.702341137,10.98567055,125.6586586,0
106.71875,48.59991922,0.060911664,6.269230769,6.026227618,38.46886389,1
112.4609375,38.40123337,1.257766302,2.717391304,8.659048641,98.50121376,0
144.40625,57.57053249,-0.515890491,10.16889632,4.560107907,19.9702367,0
128.3125,50.64039118,-0.004324816,2.898829431,7.841429794,65.90923816,0
100.8046875,41.94118996,0.922366861,1.962374582,10.53561396,123.6196984,0
9.9765625,32.25859015,35.45942226,68.93478261,0.742921419,-0.089009483,1
116.5078125,44.13225792,0.260660617,3.56187291,7.526879237,58.4096559,0
99.1640625,44.32422753,0.394519071,2.881270903,8.21837443,77.06255312,0
123.78125,77.45572702,-1.308232913,130.4774247,-0.51374124,-1.345417934,0
