,feature0,feature1,label
5402,-71.00978263,-10.78030548,0
5403,27.70710561,-10.4458211,0
5404,-1.399463475,0.1419044,0
5405,12.52768553,4.959513006,0
5406,-101.4351362,12.49064817,1
5407,-77.12806149,-21.2024455,0
5408,-70.42989869,-8.757866195,0
5409,37.80251336,-25.68585186,0
5410,19.38271124,-7.014139108,0
5411,-9.657496713,-5.561572041,0
5412,24.37463628,-25.4620798,0
5413,-5.655328875,5.254309517,0
5414,-71.81424177,1.66333775,0
5415,51.93233756,-18.21244674,0
5416,-54.90703791,-1.487713912,0
5417,-59.51743361,-29.76480803,0
5418,200.0762914,8.265192741,0
5419,-48.13414278,-28.31109216,0
5420,-48.99736753,-6.468481741,0
5421,-5.202788286,-9.957172747,0
5422,80.56651147,9.209655701,0
5423,-98.29197305,-22.22204081,0
5424,-15.62513948,-13.56741499,0
5425,-109.0367272,97.81355669,1
5426,105.0982789,-2.185257048,0
5427,41.44793721,-11.1893419,0
5428,-109.9687974,46.24393839,0
5429,-1.919442139,-9.268461527,0
5430,16.07694949,-2.841614621,0
5431,26.31309144,18.18046675,0
5432,130.1168575,4.752554804,0
5433,-105.6096245,29.25704394,0
5434,206.1412663,31.54284565,0
5435,-57.10218573,-27.31537461,0
5436,48.56507231,-19.19866088,0
5437,181.4073738,0.030693027,0
5438,-99.44441548,-10.66775596,0
5439,-21.77270795,-2.620817945,0
5440,-89.58501961,1.237390964,0
5441,-109.6332296,41.45629152,0
5442,-35.17231714,-11.95509114,0
5443,-85.03788076,-25.16531207,0
5444,32.94247853,-16.65874305,0
5445,-46.93686866,-6.041778188,0
5446,-51.84009362,8.313817225,0
5447,21.79882368,4.076415149,0
5448,-84.55756327,12.62032471,1
5449,7.734438529,-15.17010913,0
5450,-99.12689351,-6.606119652,1
5451,38.13954428,0.826550972,0
5452,32.15641712,-1.692733425,0
5453,5.818472355,-1.825357673,0
5454,50.14798999,-5.436581678,0
5455,-6.387271081,-5.763694925,0
5456,-64.40897579,-12.64840592,0
5457,-28.59732834,-9.979752234,0
5458,102.8878643,-3.237803699,0
5459,-84.3786558,-19.02272364,0
5460,-71.88879369,-14.02906746,0
5461,-48.24551306,-25.67368168,0
5462,-17.10086743,8.09889691,0
5463,121.2682127,6.145341787,0
5464,20.72536808,-1.186133557,0
5465,-29.26147572,-1.914966706,0
5466,148.0877167,16.64496584,0
5467,-2.971192318,-17.30440619,0
5468,-99.39673431,-4.137323542,0
5469,-52.86282922,-18.25608769,0
5470,-4.158180604,-16.76396927,0
5471,-101.4521385,-0.103516252,0
5472,-52.38532239,0.40083979,0
5473,-108.44145,30.26478458,0
5474,-48.75899816,-9.746658709,0
5475,-94.19414268,3.504297746,0
5476,-57.12682377,-24.66763866,0
5477,-97.3916743,-31.8682351,0
5478,17.1425842,-18.72662962,0
5479,-57.1701723,-22.93513898,0
5480,-93.65856412,27.2559248,1
5481,14.46546973,11.08352053,0
5482,-57.36093875,-9.388853228,0
5483,-9.887218135,-8.82959579,0
5484,215.5858734,8.806367514,0
5485,56.48478413,0.359134076,0
5486,-110.1218075,54.90531939,0
5487,-22.42742317,-20.92706333,0
5488,78.98701478,7.015644483,0
5489,99.38329853,-9.213787907,0
5490,-98.90849699,-11.7301503,0
5491,28.26066933,-23.10405994,0
5492,-110.1161238,56.58742684,1
5493,-7.592461041,-0.189425136,0
5494,-110.4317516,53.54152704,0
5495,-13.47502164,-31.75892997,0
5496,38.30664465,7.979952859,0
5497,27.39043451,-3.99072619,0
5498,-114.1176706,120.6815946,1
5499,-49.43269731,15.29473111,1
5500,27.87125841,-1.850172622,0
5501,-98.82922692,-15.11754349,0
5502,105.7294586,-5.149224773,0
5503,-78.70450843,19.47465129,0
5504,-98.29618115,-23.30046638,0
5505,98.29436913,47.61689032,1
5506,-46.08775917,-22.09324472,0
5507,-5.693277195,-15.49318745,0
5508,40.22743769,-14.90059254,0
5509,1.002166428,-0.437115883,0
5510,-9.490761207,-11.16536547,0
5511,33.22192754,-19.00586317,0
5512,242.1853064,-3.757760793,0
5513,3.584021017,6.970537296,0
5514,-0.247289388,-2.850051658,0
5515,-110.032528,53.4953631,0
5516,-103.8884139,60.5834646,1
5517,-97.83349955,-35.24709963,0
5518,-34.06760152,-10.6206677,0
5519,-70.67894074,-20.7963613,0
5520,172.9362807,10.32093576,0
5521,146.6450427,1.482012059,0
5522,56.87697779,-16.78358845,0
5523,95.72814718,-13.87479061,0
5524,170.2839605,-6.464597069,0
5525,-44.37466994,-6.70892292,0
5526,174.599088,5.91667206,0
5527,-48.11029086,-13.2641577,0
5528,-43.89953201,-14.87343866,0
5529,1.707244222,-10.13990563,0
5530,95.91905189,-0.666132017,0
5531,133.242644,9.081828912,0
5532,-85.50376763,-22.83399415,0
5533,-68.82852504,-22.42104838,0
5534,23.41378107,-4.200301807,0
5535,-40.22237275,-12.36491585,0
5536,-68.48608833,22.66761301,1
5537,-7.753518104,-15.16412561,0
5538,-23.59039266,-20.75569002,0
5539,-86.9141444,-14.55951921,0
5540,-63.90868726,8.623994817,0
5541,91.66652191,-10.75412143,0
5542,-97.24854344,-5.609133816,0
5543,-71.12716491,-18.0269887,0
5544,-76.91235538,-24.61543963,0
5545,-15.56518352,-6.749178596,0
5546,-113.7242006,117.045963,1
5547,-111.9715862,75.52019858,0
5548,45.6787177,-7.060923392,0
5549,-18.47580846,-6.167437969,0
5550,-6.195838132,-8.172520464,0
5551,-71.5218746,-32.96793433,0
5552,-9.519822524,-0.207747336,0
5553,76.36440799,-1.102657918,0
5554,-49.05666863,-13.97540206,0
5555,-66.79797222,-22.33110805,0
5556,53.53875433,12.41093702,0
5557,-18.05233327,-28.85934987,0
5558,13.30427319,0.387445356,0
5559,19.51124739,-2.915071884,0
5560,69.62083532,-9.38488642,0
5561,5.245113295,-13.13797243,0
5562,-60.5008627,-26.5775224,0
5563,-18.56059095,-4.140822126,0
5564,0.729133345,-21.83241646,0
5565,-88.75284303,20.70673071,1
5566,-50.55272789,-41.10667976,0
5567,-52.38829537,3.669835306,1
5568,1.764987097,-24.23369207,0
5569,-69.45100724,5.723629066,1
5570,-99.8885598,3.843457378,0
5571,-105.1012727,69.67299693,1
5572,21.05219881,15.84378149,0
5573,-8.701205426,6.470560216,0
5574,-115.4099255,104.4329296,0
5575,149.7626603,-6.542978607,0
5576,48.06459554,-7.805618874,0
5577,1.447131257,-5.832477105,0
5578,15.01325754,-23.78176932,0
5579,-76.80929729,-21.11887983,0
5580,-75.60208327,-20.90237482,0
5581,16.67850941,0.478879334,0
5582,-70.40448022,10.12214125,0
5583,-2.576971123,-14.78392555,0
5584,-73.02233448,-13.25241315,0
5585,-29.39096656,-22.54782263,0
5586,125.2688216,7.034922158,0
5587,-30.09262101,-10.13510786,0
5588,-0.562850634,9.15470429,0
5589,-69.6719235,-27.10304748,0
5590,99.84404342,-4.816985568,0
5591,-103.6934048,44.63344317,1
5592,0.361169475,-3.593171681,0
5593,28.21318659,-13.3176941,0
5594,-16.82186275,6.165033511,0
5595,114.9637959,-8.010488653,0
5596,-11.32863829,-9.934368667,0
5597,-99.06726654,-14.98804675,0
5598,16.52889759,1.415689701,0
5599,-98.23355813,-0.568319396,1
5600,-70.37194523,-21.51138021,0
5601,82.82659431,1.561739758,0
5602,69.32548709,-9.464619227,0
5603,96.39928562,-23.15127887,0
5604,-82.27428796,-31.09036514,0
5605,158.8460817,-8.858947604,0
5606,82.7780073,19.54997336,0
5607,49.95316039,-0.689796333,0
5608,70.2697169,-0.417093047,0
5609,-107.4828072,28.42352355,0
5610,-20.75894126,1.293663282,0
5611,-90.83161369,-7.933636461,0
5612,146.1504083,-0.813636924,0
5613,-52.48925042,-18.15449837,0
5614,-49.05208014,-17.6945464,0
5615,35.56471774,-7.88991072,0
5616,-7.921188361,-20.22090571,0
5617,-64.21320967,-17.19278397,0
5618,-111.8775473,64.83976424,0
5619,-22.69110103,-25.20797785,0
5620,-88.24062538,-9.109766966,0
5621,58.51314479,9.505483406,0
5622,-65.56026188,-16.77009996,0
5623,-48.03787646,-37.51066607,0
5624,-117.9433916,152.9048991,1
5625,58.05224519,-1.766636445,0
5626,-90.0543325,-17.72784372,0
5627,-91.06035689,33.01602354,1
5628,4.898167057,-19.54786517,0
5629,18.11423728,-15.00270269,0
5630,-14.05244728,-17.24733209,0
5631,-22.14480771,-10.38154449,0
5632,154.4388757,0.763449554,0
5633,172.1513069,3.634863043,0
5634,95.28186872,4.599590744,0
5635,-116.5661644,143.1358924,1
5636,-100.0706438,-0.71891863,0
5637,-9.973705007,-7.991166756,0
5638,44.69791905,-6.188009163,0
5639,-43.07841297,-21.41241441,0
5640,14.03724294,-16.97300975,0
5641,74.55707233,-5.970716868,0
5642,-98.4367346,-20.86558604,0
5643,-59.71610672,-14.67378699,0
5644,-57.83949963,-27.34675618,0
5645,-15.70682699,-15.69030436,0
5646,130.6213641,-11.92577409,0
5647,-116.8600774,117.6383083,1
5648,147.8524713,2.759674,0
5649,-104.9182798,10.88723699,0
5650,-32.63184923,-27.19994685,0
5651,66.78149195,-3.670782655,0
5652,130.3500365,3.63916175,1
5653,-113.0898702,78.56075216,0
5654,187.4538205,9.085130231,0
5655,-64.41858129,-1.222076314,0
5656,-11.02855354,-17.0061252,0
5657,233.6298712,-2.885554502,0
5658,-107.2462314,18.52917764,0
5659,-107.9034131,43.9572097,0
5660,-21.52616058,-12.48989992,0
5661,-98.60555656,-15.19249161,0
5662,-97.52592292,-33.48835649,0
5663,24.03648498,-2.873132783,0
5664,-98.70359761,-16.03971901,0
5665,227.1777687,8.421455766,0
5666,-70.99357993,-13.82731521,0
5667,-46.15767967,-19.49689838,0
5668,212.5538063,-7.490299112,0
5669,26.65001429,2.544480111,0
5670,52.36354489,-13.76505798,0
5671,-8.673166154,-13.58784614,0
5672,-52.88837479,-31.96945784,0
5673,101.9877809,-11.7870698,0
5674,95.31384175,12.44854476,0
5675,-98.07368555,-25.88754271,0
5676,54.02244931,6.808102572,0
5677,-96.4674914,1.607738246,0
5678,-91.26776406,2.362141369,1
5679,-79.05215429,-22.27571692,0
5680,-66.3387803,-21.25444393,0
5681,-45.32372093,-19.70774625,0
5682,51.67279314,-3.710844055,0
5683,-91.34443659,-14.72767511,0
5684,-25.81664672,-17.39375237,0
5685,-18.14296449,-10.05057837,0
5686,7.501364599,-11.94470414,0
5687,-14.58646327,-23.09970271,0
5688,68.41702534,-3.867755128,0
5689,-37.64935318,-6.689554855,0
5690,46.84811757,-12.52431463,0
5691,126.9580117,-12.02188174,0
5692,-99.0227827,-12.64801896,0
5693,-98.58532487,-18.44519723,0
5694,51.25779825,-4.485154717,0
5695,-35.38619892,-8.858682971,0
5696,-26.70286801,-2.58116418,0
5697,-101.1341459,-7.655524853,0
5698,-114.0155984,108.2083122,1
5699,-47.08201643,-11.82166583,0
5700,74.52370498,18.3958732,0
5701,-86.83160112,-24.59312682,0
5702,-113.2646869,69.523037,0
5703,19.13708789,-24.37970531,0
5704,24.2941891,-9.071244876,0
5705,-83.12771727,10.75263486,1
5706,-70.79801517,-35.6634457,0
5707,-104.6980653,27.32133026,0
5708,-98.54204926,-19.78602212,0
5709,-82.86572463,-17.5884192,0
5710,18.5093268,-4.763226834,0
5711,-93.29216381,7.067631644,1
5712,-13.01781938,-8.469494387,0
5713,-78.18769204,-32.70608411,0
5714,-85.30523723,-16.26866288,0
5715,63.25955694,-0.916715455,0
5716,53.67981112,-4.113789277,0
5717,-36.72403996,-11.57487503,0
5718,-106.0245757,29.1481433,0
5719,-77.49386032,-35.82968554,0
5720,18.01891316,5.691991296,0
5721,5.766089668,-22.57078124,0
5722,-21.76306099,-14.56955016,0
5723,-98.19631353,-10.89328715,0
5724,-36.8948225,-18.23969973,0
5725,16.423498,-9.537462868,0
5726,-30.84144774,-42.68065516,0
5727,6.737122709,0.476896061,0
5728,4.416155331,4.393087259,0
5729,11.61877221,-25.83429941,0
5730,270.3690452,4.082794113,0
5731,46.83971637,-8.400507487,0
5732,114.0687853,-4.353259808,0
5733,7.537599466,-15.38318228,0
5734,-51.92868618,-11.08170144,0
5735,-75.20081525,-23.60832658,0
5736,-70.64709967,-22.67343832,0
5737,-19.1823965,-4.668858743,0
5738,-94.88375391,-25.30337513,0
5739,173.7724693,18.44603585,1
5740,-11.1840723,-18.13747959,0
5741,-34.48012555,-23.70659763,0
5742,-8.711123919,-22.10360411,0
5743,15.52109051,-12.63883924,0
5744,94.49674195,-2.708365296,0
5745,-98.61379114,-17.55499477,0
5746,54.40776806,2.02438064,0
5747,-12.88175977,-18.61614998,0
5748,-21.22899222,2.33155245,0
5749,-44.19342804,-21.3950199,0
5750,-35.96185059,-10.86389891,0
5751,-111.954473,50.97752247,0
5752,-110.9395174,97.18300554,1
5753,128.7317623,12.54558855,0
5754,505.1901821,41.79633684,0
5755,-97.25209438,-38.37071358,0
5756,-40.80804187,-16.36098542,0
5757,38.79504542,-4.111383021,0
5758,84.08395882,4.252538998,0
5759,52.59601724,-5.133206812,0
5760,-116.414167,139.4619534,1
5761,-11.20441915,-9.266888017,0
5762,116.4883832,-12.03129536,0
5763,20.60115991,-13.11923801,0
5764,-46.54514119,-9.652991615,0
5765,-18.16025319,-5.026996877,0
5766,34.9824153,13.54318279,0
5767,-8.889890905,-23.68269524,0
5768,-85.36032726,-4.262675547,0
5769,11.08758138,9.162970417,0
5770,-99.08458099,-7.705728512,0
5771,-58.80590351,-9.744287007,0
5772,-0.814655973,8.822258395,0
5773,125.8997246,-7.864654102,0
5774,-72.81113119,-22.6570459,0
5775,23.34035937,-7.294941421,0
5776,-110.3536376,55.1264596,0
5777,266.3687298,9.952291071,0
5778,40.08701919,7.384606284,0
5779,-4.493408456,-8.255728964,0
5780,106.7979447,-11.24092868,0
5781,52.51706301,14.10330326,1
5782,50.9054365,1.685406361,0
5783,29.68879874,-17.90538711,0
5784,-117.1544125,150.404785,1
5785,-67.5668767,-8.255096297,0
5786,-110.8077398,90.28591444,1
5787,-63.65567608,6.053311153,0
5788,-76.40220199,-16.58839547,0
5789,85.89440887,-5.770427797,0
5790,-31.79414783,-5.881238682,0
5791,8.379802295,-25.25778424,0
5792,76.9429659,-10.52671873,0
5793,91.97851301,-4.213378367,0
5794,49.66999271,-10.5808622,0
5795,-58.93993785,-20.7750967,0
5796,-40.26426287,-12.33652552,0
5797,-84.47208685,-15.60516551,0
5798,-47.75568272,-26.54653838,0
5799,-110.202104,55.18306449,0
5800,3.695244255,-3.093474437,0
5801,37.67947088,-13.04491351,0
5802,-76.96517992,-25.99028158,0
5803,-57.68161899,-9.233101367,0
5804,214.1170244,12.30391794,0
5805,13.28908617,3.16159318,1
5806,-22.55434103,-13.39464324,0
5807,-98.448246,3.453930217,0
5808,26.46036299,12.71478153,0
5809,-71.06289982,-30.25282939,0
5810,-4.756776543,-28.62290203,0
5811,589.8868662,34.88156988,0
5812,-46.45741295,-15.47658626,0
5813,108.911926,-1.278210145,0
5814,-102.3131849,7.197469828,0
5815,-98.69638921,-16.71316454,0
5816,-26.05909694,-22.81908458,0
5817,118.6069657,-10.44232158,0
5818,-48.24889651,-14.23850861,0
5819,-97.82585444,-30.31063238,0
5820,-17.89903684,-26.44407025,0
5821,1034.426907,114.5419952,0
5822,-101.308709,36.9372592,1
5823,-98.85204369,-13.94423986,0
5824,-34.40061271,-33.48271954,0
5825,-80.73876632,-19.33825691,0
5826,-25.20449837,10.69472349,0
5827,-90.13118015,4.406431117,1
5828,-1.483542761,0.538591201,0
5829,-113.7318569,91.22850192,0
5830,-8.041090844,-31.19147863,0
5831,-25.0288425,-10.08517386,0
5832,-21.40175371,-32.89779669,0
5833,253.5148091,5.251652295,0
5834,23.99640653,-6.918337826,0
5835,-103.9658359,51.83601278,1
5836,-58.49320666,-12.37422217,0
5837,-25.5193631,-34.74461231,0
5838,-62.73979131,-6.430578729,0
5839,21.44885836,-35.25679623,0
5840,-54.81993751,-18.48100473,0
5841,17.88875767,-12.39707936,0
5842,-64.0218472,-2.677218319,0
5843,79.26890441,18.58616603,0
5844,70.18006001,-8.110986514,0
5845,-71.47318355,-3.279019562,1
5846,27.44071817,-14.93274292,0
5847,-115.7656411,142.7733409,1
5848,-35.93539978,-31.67509225,0
5849,42.05479822,-0.087388561,0
5850,-112.7656256,113.8720026,1
5851,15.57522707,-23.32666139,0
5852,-37.4881247,-14.05851971,0
5853,-33.59268178,-15.63315012,0
5854,297.3809986,13.84068939,0
5855,-21.69970435,-20.46760475,0
5856,49.38084332,-1.879004432,0
5857,-38.70431252,-31.01195743,0
5858,-99.94746115,60.58119447,1
5859,60.51520131,-18.11251964,0
5860,19.90998868,-10.08288887,0
5861,-109.4316543,92.32526589,1
5862,-71.44175936,-10.24890222,0
5863,61.45115622,-18.16282832,0
5864,-101.7897373,1.483206089,0
5865,-50.71351994,-18.85967762,0
5866,-41.03811559,-26.36066225,0
5867,69.12046073,2.904729309,0
5868,14.97600145,-20.90065597,0
5869,-109.8651819,46.05164688,0
5870,-29.14790678,-17.55446395,0
5871,-72.38107584,-25.7940522,0
5872,194.2360566,-2.816661994,0
5873,-26.37868782,-25.84273649,0
5874,-71.7681131,-25.06127022,0
5875,90.64379681,-12.10020007,0
5876,-97.90749866,-31.86165322,0
5877,-23.47994168,-30.0190302,0
5878,-64.84556582,-11.35765408,0
5879,120.082688,-12.80052295,0
5880,-105.6147868,65.91249386,1
5881,303.8465196,8.266005148,0
5882,-97.43270289,48.42859453,1
5883,29.20207264,-5.418936244,0
5884,26.88393776,-13.71327414,0
5885,-28.4643618,-7.450544615,1
5886,-59.98004626,-13.68354136,0
5887,22.45130842,-20.7586984,0
5888,-5.577134823,-10.07718829,0
5889,-19.80255711,-15.14168985,0
5890,104.5763527,8.742738533,0
5891,143.7163449,4.956020859,0
5892,-105.8098596,59.87871517,1
5893,397.430087,42.72556685,0
5894,116.3458304,-2.038697913,0
5895,-109.3893335,43.14989101,0
5896,179.0928103,-2.928307149,0
5897,-111.1861246,63.9535482,0
5898,287.7999434,16.80774216,0
5899,-94.3477232,-23.31624541,0
5900,-32.46112055,-18.45149859,0
5901,191.8543116,23.79536168,0
5902,32.09070108,-12.72497931,0
5903,-111.6262232,99.15399041,1
5904,436.0599694,44.95349436,0
5905,63.30436157,0.457995259,0
5906,-15.91277227,-34.00747318,0
5907,-81.17001444,2.197582958,0
5908,-94.16768317,22.61548284,1
5909,-94.58132734,-7.248725688,1
5910,31.30976543,-22.11324378,0
5911,9.588489789,2.487227964,0
5912,-85.01742333,-9.151639803,0
5913,-51.77048691,3.980135126,0
5914,78.19183609,-13.30581728,0
5915,-35.89492922,-14.40156973,0
5916,-107.4196561,71.09810692,1
5917,-110.5377559,74.34694742,0
5918,102.772964,-9.836284899,0
5919,-105.0636019,1.021632793,0
5920,87.84444641,-9.183751063,0
5921,-31.80905446,-27.36714959,0
5922,-7.628516788,-30.56379999,0
5923,-113.3180301,102.4559377,0
5924,40.51901655,-0.338929639,0
5925,43.40538642,-17.76672226,0
5926,-90.50638845,-28.09266486,0
5927,84.40701747,-1.167120689,0
5928,-14.30731204,-10.994377,0
5929,181.2758162,24.53508293,0
5930,-36.06957861,-12.34894604,0
5931,-35.32239812,-20.32060387,0
5932,87.62325237,-8.355603047,0
5933,-117.5279625,153.722984,1
5934,-25.07671516,-0.518759996,0
5935,-97.7167282,-28.89783179,0
5936,177.5003374,6.990272579,0
5937,51.73775476,-21.25190426,0
5938,-18.24543115,-15.28475367,0
5939,85.23060673,14.05209223,0
5940,6.945791768,-5.200002747,0
5941,-86.73590511,-14.88198865,0
5942,379.6830406,21.49621419,0
5943,324.1575318,26.89032262,0
5944,31.58296782,20.60344711,0
5945,-103.4981915,8.838227495,0
5946,257.5852134,5.796930654,0
5947,-56.86334481,-19.90796756,0
5948,-32.63119067,-18.7689123,0
5949,246.9666448,-4.522774304,0
5950,123.6607277,7.488983385,0
5951,76.52979402,-4.928577478,0
5952,-90.34102241,-18.36058794,0
5953,-56.36612534,-32.80884042,0
5954,159.5618891,-13.54207276,0
5955,-96.37032733,-0.018964564,0
5956,-28.63543498,-17.34993612,0
5957,135.7331524,1.471159351,0
5958,-6.960052814,-14.01896442,0
5959,-71.28724317,-36.02554866,0
5960,-97.11343751,31.70008104,1
5961,232.7210966,16.02945932,0
5962,-66.40452996,-31.93564404,0
5963,1.716685875,-9.036702814,0
5964,-46.25535013,1.986508253,0
5965,141.9348954,6.254070626,0
5966,-98.48492072,-14.10579357,0
5967,-94.79463594,-5.660940239,1
5968,-103.431468,59.4736542,1
5969,-113.4545057,81.52666571,0
5970,-52.14321593,-17.99336305,0
5971,-6.250061547,-13.42608114,0
5972,10.22661686,-21.78688375,0
5973,70.78378098,11.08609475,0
5974,112.3965538,1.0044135,0
5975,24.46499219,-7.291072178,0
5976,144.0419801,-8.685295653,0
5977,-103.0013641,50.9124779,1
5978,242.1536969,22.2544146,0
5979,45.39524287,-1.59653858,0
5980,170.4433457,18.1700768,0
5981,-31.85711891,-24.66557646,0
5982,24.98705625,-22.73905048,0
5983,-34.32116861,-15.87820568,0
5984,-43.99873377,-26.56314455,0
5985,-43.57796551,-1.623688229,0
5986,-30.16132999,-22.6839381,0
5987,16.47718227,-32.20445423,0
5988,355.2549799,23.42856293,0
5989,-24.06735655,-24.48982851,0
5990,-70.80359422,-30.53648337,0
5991,0.062629719,-4.900218541,0
5992,-82.62447277,4.256217601,0
5993,-52.38743194,-24.25389813,0
5994,-50.72995818,-0.793417932,0
5995,-44.79010508,-8.931590064,0
5996,-55.93932609,-7.405053658,0
5997,59.78504304,-19.41969973,0
5998,-103.9223461,46.45037072,1
5999,-83.41279788,-6.942398242,0
6000,-43.80364329,-10.6382468,0
6001,-39.16112852,-11.84912921,0
6002,36.77541938,-20.72394911,0
6003,-26.0219371,-12.84877605,0
6004,71.73063381,-1.869504305,0
6005,-106.8870226,24.99015675,0
6006,-106.5567338,23.00285225,0
6007,-15.22397034,-22.39482758,0
6008,-75.04621803,-17.5143868,0
6009,-48.84072241,-18.23017424,0
6010,130.8440528,3.00735406,0
6011,-38.73398003,1.325896421,0
6012,56.37689629,-16.56928016,0
6013,369.617301,10.48480255,0
6014,14.34142331,5.234211455,0
6015,-84.94973015,5.035574109,0
6016,-113.3791638,84.72085747,0
6017,7.374901149,-6.819868728,0
6018,-58.08936885,-28.40514625,0
6019,-95.26369663,-21.05787926,0
6020,-36.53130426,-10.87170969,0
6021,-73.17749382,-20.0606174,0
6022,4.838755057,1.755564281,0
6023,-33.4914678,-28.77629778,0
6024,72.40308915,0.382993259,0
6025,110.1820555,-12.32450384,0
6026,-93.12174883,-6.057282158,0
6027,-26.44815998,-14.42133398,0
6028,25.62776766,-0.407669226,0
6029,6.613981441,-1.462884703,0
6030,12.05101021,-21.93353369,0
6031,-61.51036184,-18.27893431,0
6032,-0.335581892,0.867278101,0
6033,-97.78659951,-0.627673911,0
6034,-33.76856922,-5.97463183,0
6035,-3.077897617,-2.07578722,0
6036,-105.1563619,18.59421944,0
6037,222.7946658,18.54079245,0
6038,145.9049584,-3.490973621,0
6039,-68.64229127,-23.74781161,0
6040,-13.76654836,7.755805784,1
6041,-68.61716397,-25.47490788,0
6042,-87.14941366,10.76600747,1
6043,-70.35584409,-32.333033,0
6044,-7.565170903,-13.20713255,0
6045,-22.70931381,-25.0819384,0
6046,19.67808824,-9.088152285,0
6047,-3.285111869,-6.767348988,0
6048,46.86970671,-6.650629521,0
6049,-81.4938044,-19.40027258,0
6050,-35.42457022,0.016957568,0
6051,-48.04089238,-17.84082577,0
6052,-15.3804664,-16.48108077,0
6053,-60.30148437,-20.36683699,0
6054,34.9094384,-14.93588056,0
6055,-106.483139,71.66715416,1
6056,-15.72888945,-8.149436732,0
6057,379.5506829,39.34926138,0
6058,-108.544595,88.90989831,1
6059,-82.62039522,-20.69607132,0
6060,-62.72694195,-4.804327675,0
6061,-104.1111619,18.92613352,0
6062,-43.90113095,-12.35008913,0
6063,-29.84086137,-14.10165329,0
6064,20.90113939,3.178025062,0
6065,-109.8323415,68.49522977,1
6066,-11.22184924,5.372191792,0
6067,-48.76141508,-13.08087978,0
6068,-74.55872719,-35.31582011,0
6069,35.65796263,-4.741448488,0
6070,76.56059776,-1.083584268,0
6071,344.9224338,30.6911767,0
6072,43.70607422,-11.57147711,0
6073,67.73975504,1.616814813,0
6074,111.9626874,0.841494103,0
6075,-55.79947325,-24.3949159,0
6076,-114.2547668,121.1785114,1
6077,98.71743022,-1.377228615,0
6078,-93.1989586,-7.099243844,1
6079,3.392586863,-19.26027048,0
6080,-35.29648264,15.06465931,0
6081,-109.3450133,45.17928199,0
6082,-62.14772912,-20.02107639,0
6083,-22.30962639,-19.94153692,0
6084,-50.35589414,-16.40051259,0
6085,-106.1232934,14.11213923,0
6086,15.40109875,-17.16239117,0
6087,2.062615202,-14.03427637,0
6088,-56.185216,-9.716757147,0
6089,2.161392437,-10.26509648,0
6090,345.2706432,13.63071043,0
6091,-41.28876537,-16.76092394,0
6092,49.38052898,-13.07560466,0
6093,0.630822946,-18.69814006,0
6094,93.87284242,4.648651406,0
6095,405.3090955,21.1903031,0
6096,19.69830186,2.136199577,0
6097,26.49373866,-6.226660263,0
6098,-43.42668513,2.606372532,0
6099,23.83782933,-12.59778239,0
6100,-71.7457938,-22.40169918,0
6101,-11.44403806,1.346949066,0
6102,41.38360823,-2.789759091,0
6103,-39.82302621,2.151135495,0
6104,81.10103651,-4.35016233,0
6105,86.07229782,14.36677833,0
6106,0.157563397,3.279429873,0
6107,-100.0623501,30.53239065,1
6108,-19.72420425,-24.20320478,0
6109,-77.46423382,-13.52043319,0
6110,-115.9375261,132.2991023,1
6111,-30.92834651,11.89352894,1
6112,2.658950745,-17.23992662,0
6113,-98.64568007,-18.89833969,0
6114,83.76066782,18.23457704,0
6115,-4.032863049,-9.232127423,0
6116,-64.62844201,-10.5908074,0
6117,-21.87382967,-27.71692626,0
6118,-102.160399,0.259326152,0
6119,39.23922299,-15.04861126,0
6120,-61.98133564,-2.312974732,0
6121,-28.44369049,-14.76290487,0
6122,-106.2822932,30.06790054,0
6123,14.06169511,-20.75840021,0
6124,37.33521753,0.581732585,0
6125,-42.78408918,-4.496429557,0
6126,15.81244736,-19.14433655,0
6127,2.719444713,-1.063792465,0
6128,-44.90781884,-8.359654951,0
6129,-76.73925385,-25.88252439,0
6130,-52.64099939,-2.116851725,0
6131,152.7318083,-5.82684145,0
6132,-98.90530144,-14.64864839,0
6133,61.89384486,-1.064663426,0
6134,-88.43211161,-5.955235604,0
6135,59.9044662,-19.53901313,0
6136,-57.22844001,-16.56319005,0
6137,-29.54019068,-24.01323605,0
6138,-61.39678927,-27.10252707,0
6139,47.15999829,0.305517458,0
6140,-1.273485147,-15.79727418,0
6141,76.88604803,2.284464512,0
6142,-99.05116808,33.24203742,1
6143,19.80397878,1.813287912,0
6144,-105.8907259,62.55310698,1
6145,-71.08156493,-16.24278556,0
6146,205.54775,6.835671929,0
6147,44.98697521,-6.606702226,0
6148,-12.483965,-22.05500323,0
6149,-36.85199445,-18.47744692,0
6150,-70.26530662,-32.94066419,0
6151,10.74358927,-3.804199176,0
6152,2.521387672,-17.44851512,0
6153,22.35924856,5.459694159,0
6154,21.90172351,-2.629091207,0
6155,201.7670494,-0.365044952,0
6156,-92.76485593,-7.118522753,0
6157,-34.48954243,-26.98446118,0
6158,-98.5280636,-17.38580781,0
6159,-67.291168,-4.394312823,0
6160,-113.2743197,90.30787659,1
6161,14.87963789,2.403761995,0
6162,-104.2748913,68.08658978,1
6163,159.5182375,2.323750381,0
6164,-43.95243782,-1.578246355,0
6165,-59.65559354,-9.296852703,0
6166,13.93482284,-3.339603291,0
6167,-112.8527811,109.9263695,0
6168,-98.49778919,-19.31499913,0
